Tiempo,ImagenesE,ClaveEn,Emocion,NumEn,Enunciado,ActoHabla,Clave,Cara,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Bloque3.thisRepN,Bloque3.thisTrialN,Bloque3.thisN,Bloque3.thisIndex,Bloque2.thisRepN,Bloque2.thisTrialN,Bloque2.thisN,Bloque2.thisIndex,Bloque1.thisRepN,Bloque1.thisTrialN,Bloque1.thisN,Bloque1.thisIndex,Sig_B3.keys,Sig_B3.rt,Resp_Bloque3.keys,Resp_Bloque3.rt,Sig_B2.keys,Sig_B2.rt,Resp_Bloque2.keys,Resp_Bloque2.rt,Sig_B1.keys,Sig_B1.rt,Resp_Bloque1.keys,Resp_Bloque1.rt,date,frameRate,expName,session,participant,
2.5,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,,,,,0,0,0,0,,,,,,,,,1,9.50565173193,3,3.76655870438,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,,,,,0,1,1,1,,,,,,,,,1,7.32324158175,2,1.88264478742,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_075.jpg,Al75_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al75,75,,,,,0,2,2,2,,,,,,,,,1,5.43568003299,3,0.584410055576,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_075.jpg,Al75_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al75,75,,,,,0,3,3,3,,,,,,,,,1,7.32440271926,3,0.60069498676,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_078.jpg,En78_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En78,78,,,,,0,4,4,4,,,,,,,,,1,4.23962763275,2,0.499891561717,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,,,,,0,5,5,5,,,,,,,,,1,3.63400829843,4,4.58222611747,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,,,,,0,6,6,6,,,,,,,,,1,7.94252458604,2,0.60054147742,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr19,19,,,,,0,7,7,7,,,,,,,,,1,3.46680226658,3,0.600788698857,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_078.jpg,Al78_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al78,78,,,,,0,8,8,8,,,,,,,,,1,2.43785683112,3,0.966102549594,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_078.jpg,Al78_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al78,78,,,,,0,9,9,9,,,,,,,,,1,2.49507699118,3,0.499912981625,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,,,,,0,10,10,10,,,,,,,,,1,1.72419101917,2,1.36664679375,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_028.jpg,Al28_26,Alegría,26,Víctor trae el café a Marco.,Afirmación,Al28,28,,,,,0,11,11,11,,,,,,,,,1,3.10799917533,2,3.98158646547,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,,,,,0,12,12,12,,,,,,,,,1,2.86504476315,4,0.533611851635,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En75,75,,,,,0,13,13,13,,,,,,,,,1,3.17167699136,3,3.86576590004,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_078.jpg,Al78_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al78,78,,,,,0,14,14,14,,,,,,,,,1,1.38602333163,3,0.650542236042,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_028.jpg,Al28_18,Alegría,18,Sofía escucha la música.,Afirmación,Al28,28,,,,,0,15,15,15,,,,,,,,,1,2.0994896707,3,0.349446607756,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_019.jpg,Al19_22,Alegría,22,Enrique corre todas las mañanas.,Afirmación,Al19,19,,,,,0,16,16,16,,,,,,,,,1,2.12632836897,3,0.766300326743,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_028.jpg,En28_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En28,28,,,,,0,17,17,17,,,,,,,,,1,1.30108402584,3,1.88312093412,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_078.jpg,Tr78_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr78,78,,,,,0,18,18,18,,,,,,,,,1,1.97834581192,3,0.967182469948,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr19,19,,,,,0,19,19,19,,,,,,,,,1,2.12390479565,3,1.11644888273,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_028.jpg,En28_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En28,28,,,,,0,20,20,20,,,,,,,,,1,5.26380713872,3,0.966174841783,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_019.jpg,En19_26,Enojo,26,Víctor trae el café a Marco.,Afirmación,En19,19,,,,,0,21,21,21,,,,,,,,,1,1.68683916237,2,2.03372876863,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_028.jpg,Al28_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al28,28,,,,,0,22,22,22,,,,,,,,,1,1.21867583915,3,0.700663035398,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_075.jpg,Al75_17,Alegría,17,Brenda sube el autobús en las mañanas.,Afirmación,Al75,75,,,,,0,23,23,23,,,,,,,,,1,1.42623786986,3,0.700335043059,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_075.jpg,En75_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En75,75,,,,,0,24,24,24,,,,,,,,,1,6.4951318797,2,3.9834169751,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_075.jpg,Tr75_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr75,75,,,,,0,25,25,25,,,,,,,,,1,1.83105092315,4,1.71555344133,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_028.jpg,Tr28_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr28,28,,,,,0,26,26,26,,,,,,,,,1,1.93636993252,4,1.26692596655,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_028.jpg,En28_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En28,28,,,,,0,27,27,27,,,,,,,,,1,5.43203775616,4,1.53340390003,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_028.jpg,Tr28_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr28,28,,,,,0,28,28,28,,,,,,,,,1,4.1275890198,3,1.06670784049,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_028.jpg,Al28_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al28,28,,,,,0,29,29,29,,,,,,,,,1,2.25169775082,3,0.484054217357,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_028.jpg,Al28_24,Alegría,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Al28,28,,,,,0,30,30,30,,,,,,,,,1,5.4171888513,3,1.41592061425,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_078.jpg,Al78_29,Alegría,29,Miriam mira la película.,Afirmación,Al78,78,,,,,0,31,31,31,,,,,,,,,1,2.67209244832,3,0.749984158193,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_078.jpg,En78_19,Enojo,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,En78,78,,,,,0,32,32,32,,,,,,,,,1,2.34340976373,4,4.08266701058,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr19,19,,,,,0,33,33,33,,,,,,,,,1,1.36703369084,2,1.88279472678,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_028.jpg,Al28_25,Alegría,25,Luis decide la comida siguiente.,Afirmación,Al28,28,,,,,0,34,34,34,,,,,,,,,1,2.19399742783,3,0.80071587117,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_078.jpg,Tr78_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr78,78,,,,,0,35,35,35,,,,,,,,,1,1.73498933021,4,1.11638774674,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_078.jpg,En78_20,Enojo,20,Karen analiza la idea.,Afirmación,En78,78,,,,,0,36,36,36,,,,,,,,,1,1.31686603543,2,1.31756932241,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_078.jpg,Al78_23,Alegría,23,Óscar consigue un nuevo departamento.,Afirmación,Al78,78,,,,,0,37,37,37,,,,,,,,,1,2.2619052294,3,0.633713328448,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_078.jpg,Tr78_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr78,78,,,,,0,38,38,38,,,,,,,,,1,5.02021146804,4,0.40012566346,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_075.jpg,Tr75_18,Tristeza,18,Sofía escucha la música.,Afirmación,Tr75,75,,,,,0,39,39,39,,,,,,,,,1,5.38800511936,4,0.433627291819,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_019.jpg,Tr19_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr19,19,,,,,0,40,40,40,,,,,,,,,1,1.69400947652,3,0.650471282597,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_17,Tristeza,17,Brenda sube el autobús en las mañanas.,Afirmación,Tr19,19,,,,,0,41,41,41,,,,,,,,,1,1.93041028941,3,0.383704626611,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_078.jpg,En78_18,Enojo,18,Sofía escucha la música.,Afirmación,En78,78,,,,,0,42,42,42,,,,,,,,,1,2.15498686692,3,1.63258789079,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_019.jpg,En19_24,Enojo,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,En19,19,,,,,0,43,43,43,,,,,,,,,1,4.73094498386,3,1.41663059495,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_075.jpg,Al75_20,Alegría,20,Karen analiza la idea.,Afirmación,Al75,75,,,,,0,44,44,44,,,,,,,,,1,2.57328866093,3,0.433727251389,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_075.jpg,Tr75_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr75,75,,,,,0,45,45,45,,,,,,,,,1,1.62766398948,4,1.31659784034,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_078.jpg,En78_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En78,78,,,,,0,46,46,46,,,,,,,,,1,2.54930461162,3,3.83267526616,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_019.jpg,Al19_20,Alegría,20,Karen analiza la idea.,Afirmación,Al19,19,,,,,0,47,47,47,,,,,,,,,1,1.33874156256,3,0.433426480182,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_075.jpg,Tr75_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr75,75,,,,,0,48,48,48,,,,,,,,,1,1.38485460791,4,0.949174128678,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_078.jpg,En78_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En78,78,,,,,0,49,49,49,,,,,,,,,1,0.861706381258,2,1.61655062729,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_019.jpg,Tr19_23,Tristeza,23,Óscar consigue un nuevo departamento.,Afirmación,Tr19,19,,,,,0,50,50,50,,,,,,,,,1,1.57931211751,3,0.400750410771,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_075.jpg,Tr75_24,Tristeza,24,Guadalupe comenta los resultados con los compañeros.,Afirmación,Tr75,75,,,,,0,51,51,51,,,,,,,,,1,2.80516496453,4,1.16685885084,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_078.jpg,Al78_20,Alegría,20,Karen analiza la idea.,Afirmación,Al78,78,,,,,0,52,52,52,,,,,,,,,1,2.75696213942,3,0.599523139302,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_078.jpg,Al78_30,Alegría,30,Marisol toma 2 litros de agua cada día.,Afirmación,Al78,78,,,,,0,53,53,53,,,,,,,,,1,1.72886234407,3,0.600369225661,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_028.jpg,Tr28_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr28,28,,,,,0,54,54,54,,,,,,,,,1,3.11131167483,4,2.0482510199,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_075.jpg,Al75_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al75,75,,,,,0,55,55,55,,,,,,,,,1,2.14967339103,4,1.86640983602,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_078.jpg,Tr78_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr78,78,,,,,0,56,56,56,,,,,,,,,1,1.5499364989,4,1.43335641923,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_028.jpg,Tr28_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr28,28,,,,,0,57,57,57,,,,,,,,,1,2.59552431026,4,1.16623633477,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_078.jpg,En78_21,Enojo,21,Mauro anuncia la actividad.,Afirmación,En78,78,,,,,0,58,58,58,,,,,,,,,1,3.26316632648,2,2.24980075023,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_028.jpg,En28_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En28,28,,,,,0,59,59,59,,,,,,,,,1,3.56304235876,2,2.91707148805,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_075.jpg,Tr75_20,Tristeza,20,Karen analiza la idea.,Afirmación,Tr75,75,,,,,0,60,60,60,,,,,,,,,1,1.79097784557,4,1.15022138367,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_078.jpg,Tr78_21,Tristeza,21,Mauro anuncia la actividad.,Afirmación,Tr78,78,,,,,0,61,61,61,,,,,,,,,1,4.87049389845,4,1.26652345078,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_17,Enojo,17,Brenda sube el autobús en las mañanas.,Afirmación,En75,75,,,,,0,62,62,62,,,,,,,,,1,1.38010072712,2,1.14975773192,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_26,Tristeza,26,Víctor trae el café a Marco.,Afirmación,Tr19,19,,,,,0,63,63,63,,,,,,,,,1,1.33540094944,3,0.549885180369,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_019.jpg,En19_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En19,19,,,,,0,64,64,64,,,,,,,,,1,1.41184993927,2,0.600400463027,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_019.jpg,Al19_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al19,19,,,,,0,65,65,65,,,,,,,,,1,1.40701618006,3,0.817446157938,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_028.jpg,En28_23,Enojo,23,Óscar consigue un nuevo departamento.,Afirmación,En28,28,,,,,0,66,66,66,,,,,,,,,1,1.21448199969,2,1.16659734946,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_019.jpg,En19_18,Enojo,18,Sofía escucha la música.,Afirmación,En19,19,,,,,0,67,67,67,,,,,,,,,1,1.4229637477,2,0.500136998161,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En75,75,,,,,0,68,68,68,,,,,,,,,1,1.01544018357,2,2.59931072522,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_078.jpg,Tr78_16,Tristeza,16,Valeria modifica algunas imágenes.,Afirmación,Tr78,78,,,,,0,69,69,69,,,,,,,,,1,3.78113495167,2,1.46674470058,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_019.jpg,En19_27,Enojo,27,Claudia informa los avances en el reporte.,Afirmación,En19,19,,,,,0,70,70,70,,,,,,,,,1,3.77474958789,2,0.500097282082,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_30,Enojo,30,Marisol toma 2 litros de agua cada día.,Afirmación,En75,75,,,,,0,71,71,71,,,,,,,,,1,2.89587068802,2,1.06706483895,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_028.jpg,Al28_16,Alegría,16,Valeria modifica algunas imágenes.,Afirmación,Al28,28,,,,,0,72,72,72,,,,,,,,,1,1.58003816314,3,0.550037350964,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_075.jpg,En75_29,Enojo,29,Miriam mira la película.,Afirmación,En75,75,,,,,0,73,73,73,,,,,,,,,1,2.18891600094,3,0.650527509855,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_028.jpg,Al28_28,Alegría,28,Antonio responde la pregunta.,Afirmación,Al28,28,,,,,0,74,74,74,,,,,,,,,1,0.869458602904,3,0.69993029605,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_019.jpg,Tr19_28,Tristeza,28,Antonio responde la pregunta.,Afirmación,Tr19,19,,,,,0,75,75,75,,,,,,,,,1,0.017321565474,3,1.36723405623,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\02_028.jpg,Tr28_30,Tristeza,30,Marisol toma 2 litros de agua cada día.,Afirmación,Tr28,28,,,,,0,76,76,76,,,,,,,,,1,1.37700912042,3,0.650004060857,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_075.jpg,Al75_27,Alegría,27,Claudia informa los avances en el reporte.,Afirmación,Al75,75,,,,,0,77,77,77,,,,,,,,,1,1.11101090363,3,0.600931498242,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_075.jpg,Al75_20,Alegría,20,Karen analiza la idea.,Afirmación,Al75,75,,,,,0,78,78,78,,,,,,,,,1,1.83864829672,3,0.600154134087,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_019.jpg,En19_28,Enojo,28,Antonio responde la pregunta.,Afirmación,En19,19,,,,,0,79,79,79,,,,,,,,,1,1.48611186725,2,1.46659074499,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\02_078.jpg,Al78_21,Alegría,21,Mauro anuncia la actividad.,Afirmación,Al78,78,,,,,0,80,80,80,,,,,,,,,1,1.08751326472,2,1.10035360698,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_078.jpg,Tr78_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr78,78,,,,,0,81,81,81,,,,,,,,,1,2.31171231636,4,1.05009625571,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_075.jpg,En75_22,Enojo,22,Enrique corre todas las mañanas.,Afirmación,En75,75,,,,,0,82,82,82,,,,,,,,,1,1.63544432475,2,4.91594694289,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\03_019.jpg,Tr19_19,Tristeza,19,Armando acompaña a Rodrígo a la tienda.,Afirmación,Tr19,19,,,,,0,83,83,83,,,,,,,,,1,2.59530698744,2,3.51618140163,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\03_019.jpg,Tr19_27,Tristeza,27,Claudia informa los avances en el reporte.,Afirmación,Tr19,19,,,,,0,84,84,84,,,,,,,,,1,1.17653395546,3,2.99923156081,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_078.jpg,En78_18,Enojo,18,Sofía escucha la música.,Afirmación,En78,78,,,,,0,85,85,85,,,,,,,,,1,2.30662776573,2,0.950549911509,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
2.5,Stim\\05_019.jpg,En19_25,Enojo,25,Luis decide la comida siguiente.,Afirmación,En19,19,,,,,0,86,86,86,,,,,,,,,1,0.981774335916,2,0.700747376285,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
0.25,Stim\\05_028.jpg,En28_16,Enojo,16,Valeria modifica algunas imágenes.,Afirmación,En28,28,,,,,0,87,87,87,,,,,,,,,1,1.46209167185,2,1.31682810435,,,,,,,,,2018_jun._15_1149,60.0132297095,Experimento Piloto1,001,136,
